image,epoch,step,reconstructed_image,total_loss,reconstruction_mse,mean_energy,mean_order_parameter,order_parameter_susceptibility,mean_abs_order_parameter,mean_transverse_order_parameter,mean_total_lattice_correlation
monalisa.jpg,87,87,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0087.png,-0.014486344531178474,0.0007061559590511024,-1.5611326694488525,-0.19503790140151978,0.003315836191177368,0.19503790140151978,0.024305105209350586,-0.15668055415153503
monalisa.jpg,88,88,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0088.png,-0.014916571788489819,0.0006947541260160506,-1.6039361953735352,-0.19854529201984406,0.00350739061832428,0.19854529201984406,0.02186558023095131,-0.1572437286376953
monalisa.jpg,89,89,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0089.png,-0.015362340956926346,0.0006770215113647282,-1.647718906402588,-0.20202124118804932,0.0034759491682052612,0.20202124118804932,0.019325271248817444,-0.15776030719280243
monalisa.jpg,90,90,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0090.png,-0.015815524384379387,0.0006616635946556926,-1.6919341087341309,-0.20558129251003265,0.0035600513219833374,0.20558129251003265,0.016905207186937332,-0.1580924689769745
monalisa.jpg,91,91,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0091.png,-0.016266396269202232,0.0006529446691274643,-1.7370271682739258,-0.20919722318649292,0.003615930676460266,0.20919722318649292,0.014454074203968048,-0.15830683708190918
monalisa.jpg,92,92,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0092.png,-0.01673598773777485,0.0006342833512462676,-1.7822892665863037,-0.21305912733078003,0.0038619041442871094,0.21305912733078003,0.012027578428387642,-0.15824243426322937
monalisa.jpg,93,93,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0093.png,-0.017211297526955605,0.0006115940632298589,-1.8291637897491455,-0.21724185347557068,0.004182726144790649,0.21724185347557068,0.009659186005592346,-0.15809601545333862
monalisa.jpg,94,94,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0094.png,-0.01768355816602707,0.0006080786697566509,-1.8772006034851074,-0.22139687836170197,0.004155024886131287,0.22139687836170197,0.00713511323556304,-0.15790925920009613
monalisa.jpg,95,95,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0095.png,-0.018160192295908928,0.0006118136225268245,-1.924860954284668,-0.2254944145679474,0.004097536206245422,0.2254944145679474,0.0042786672711372375,-0.15753057599067688
monalisa.jpg,96,96,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0096.png,-0.018658921122550964,0.0005896887741982937,-1.9735565185546875,-0.22977221012115479,0.0042777955532073975,0.22977221012115479,0.0014173509553074837,-0.15715248882770538
monalisa.jpg,97,97,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0097.png,-0.01916283182799816,0.0005727332318201661,-2.0238146781921387,-0.2339809536933899,0.004208743572235107,0.2339809536933899,-0.0016153561882674694,-0.15686053037643433
monalisa.jpg,98,98,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0098.png,-0.019673224538564682,0.0005649218801409006,-2.074352741241455,-0.2384338527917862,0.004452899098396301,0.2384338527917862,-0.0042800381779670715,-0.15643911063671112
monalisa.jpg,99,99,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0099.png,-0.02018304169178009,0.0005604828475043178,-2.125340461730957,-0.24256862699985504,0.004134774208068848,0.24256862699985504,-0.007071434985846281,-0.15596333146095276
monalisa.jpg,100,100,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0100.png,-0.02067548967897892,0.0005779129569418728,-2.1758718490600586,-0.2465331107378006,0.003964483737945557,0.2465331107378006,-0.009761856868863106,-0.15535052120685577
monalisa.jpg,101,101,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0101.png,-0.021208899095654488,0.0005498187383636832,-2.2274422645568848,-0.250108540058136,0.003575429320335388,0.250108540058136,-0.012898596003651619,-0.15485593676567078
monalisa.jpg,102,102,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0102.png,-0.021755985915660858,0.0005184329347684979,-2.2805299758911133,-0.25403672456741333,0.003928184509277344,0.25403672456741333,-0.015758486464619637,-0.15437600016593933
monalisa.jpg,103,103,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0103.png,-0.02232182025909424,0.0004834790888708085,-2.3357129096984863,-0.25825750827789307,0.004220783710479736,0.25825750827789307,-0.018354011699557304,-0.15400388836860657
monalisa.jpg,104,104,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0104.png,-0.02283364348113537,0.0005234842537902296,-2.391129493713379,-0.2622046172618866,0.00394710898399353,0.2622046172618866,-0.020907888188958168,-0.15361613035202026
monalisa.jpg,105,105,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0105.png,-0.023375889286398888,0.0005354035529308021,-2.4461889266967773,-0.2661922574043274,0.003987640142440796,0.2661922574043274,-0.02290347032248974,-0.15321533381938934
monalisa.jpg,106,106,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0106.png,-0.023942667990922928,0.0005192187963984907,-2.5014898777008057,-0.269639253616333,0.0034469962120056152,0.269639253616333,-0.025363124907016754,-0.15286308526992798
monalisa.jpg,107,107,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0107.png,-0.02451062761247158,0.0005042707780376077,-2.557011604309082,-0.27286496758461,0.0032257139682769775,0.27286496758461,-0.027990439906716347,-0.15260398387908936
monalisa.jpg,108,108,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0108.png,-0.025103772059082985,0.000466342200525105,-2.6125168800354004,-0.2758775055408478,0.003012537956237793,0.2758775055408478,-0.03079777956008911,-0.1523633897304535
monalisa.jpg,109,109,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0109.png,-0.02566961944103241,0.000455547240562737,-2.6687779426574707,-0.2787652015686035,0.0028876960277557373,0.2787652015686035,-0.03333066403865814,-0.15218204259872437
monalisa.jpg,110,110,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0110.png,-0.026234297081828117,0.00045348017010837793,-2.7267205715179443,-0.28176409006118774,0.0029988884925842285,0.28176409006118774,-0.0351298563182354,-0.1521797925233841
monalisa.jpg,111,111,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0111.png,-0.026837510988116264,0.0004296972183510661,-2.7849667072296143,-0.28467559814453125,0.002911508083343506,0.28467559814453125,-0.03638814017176628,-0.15223923325538635
monalisa.jpg,112,112,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0112.png,-0.027390094473958015,0.0004595725331455469,-2.8427019119262695,-0.2873160243034363,0.0026404261589050293,0.2873160243034363,-0.0378757119178772,-0.15224723517894745
monalisa.jpg,113,113,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0113.png,-0.027933647856116295,0.0004933697637170553,-2.900040626525879,-0.28988003730773926,0.0025640130043029785,0.28988003730773926,-0.03905976563692093,-0.15223711729049683
monalisa.jpg,114,114,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0114.png,-0.028545504435896873,0.0004548995057120919,-2.9574995040893555,-0.29212313890457153,0.0022431015968322754,0.29212313890457153,-0.040544867515563965,-0.15224942564964294
monalisa.jpg,115,115,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0115.png,-0.029121987521648407,0.0004530053702183068,-3.01385760307312,-0.29429030418395996,0.0021671652793884277,0.29429030418395996,-0.04191263020038605,-0.15223413705825806
monalisa.jpg,116,116,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0116.png,-0.02972390130162239,0.0004146734718233347,-3.0703697204589844,-0.2961971163749695,0.0019068121910095215,0.2961971163749695,-0.043142832815647125,-0.152231365442276
monalisa.jpg,117,117,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0117.png,-0.030310746282339096,0.0003929518861696124,-3.1270596981048584,-0.2979642152786255,0.0017670989036560059,0.2979642152786255,-0.044015396386384964,-0.15230795741081238
monalisa.jpg,118,118,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0118.png,-0.030825238674879074,0.00044535507913678885,-3.1835153102874756,-0.29956650733947754,0.0016022920608520508,0.29956650733947754,-0.045028723776340485,-0.15236786007881165
monalisa.jpg,119,119,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0119.png,-0.031467050313949585,0.00036810041638091207,-3.241093158721924,-0.30116695165634155,0.0016004443168640137,0.30116695165634155,-0.04566546529531479,-0.1525636911392212
monalisa.jpg,120,120,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0120.png,-0.03201823681592941,0.0003926950739696622,-3.298210620880127,-0.3025626540184021,0.0013957023620605469,0.3025626540184021,-0.04643015190958977,-0.15271294116973877
monalisa.jpg,121,121,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0121.png,-0.032584935426712036,0.0003971700498368591,-3.354844570159912,-0.30398738384246826,0.0014247298240661621,0.30398738384246826,-0.04727877676486969,-0.1528148353099823
monalisa.jpg,122,122,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0122.png,-0.03319072350859642,0.0003577200695872307,-3.411482334136963,-0.30532652139663696,0.0013391375541687012,0.30532652139663696,-0.04778296872973442,-0.15282222628593445
monalisa.jpg,123,123,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0123.png,-0.03363371640443802,0.0004811062244698405,-3.4668667316436768,-0.30659836530685425,0.0012718439102172852,0.30659836530685425,-0.04716625064611435,-0.15283909440040588
monalisa.jpg,124,124,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0124.png,-0.03414801135659218,0.0005206523928791285,-3.5226221084594727,-0.30767470598220825,0.001076340675354004,0.30767470598220825,-0.04678159952163696,-0.15278002619743347
monalisa.jpg,125,125,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0125.png,-0.03479962423443794,0.00042659894097596407,-3.5774455070495605,-0.3087199926376343,0.0010452866554260254,0.3087199926376343,-0.046670377254486084,-0.1527499258518219
monalisa.jpg,126,126,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0126.png,-0.035397350788116455,0.00037710368633270264,-3.6321256160736084,-0.30972230434417725,0.0010023117065429688,0.30972230434417725,-0.046288181096315384,-0.1527557522058487
monalisa.jpg,127,127,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0127.png,-0.03585292771458626,0.00046832964289933443,-3.688481330871582,-0.3106786608695984,0.0009563565254211426,0.3106786608695984,-0.045473612844944,-0.1527179479598999
monalisa.jpg,128,128,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0128.png,-0.03654981032013893,0.0003350013284943998,-3.7440741062164307,-0.3116258978843689,0.0009472370147705078,0.3116258978843689,-0.044524066150188446,-0.15264412760734558
monalisa.jpg,129,129,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0129.png,-0.037080395966768265,0.00036034511867910624,-3.799234628677368,-0.3125929534435272,0.0009670555591583252,0.3125929534435272,-0.0432751439511776,-0.1525810807943344
monalisa.jpg,130,130,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0130.png,-0.0376075841486454,0.00038476407644338906,-3.8546853065490723,-0.3135156035423279,0.0009226500988006592,0.3135156035423279,-0.0418865829706192,-0.15241745114326477
monalisa.jpg,131,131,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0131.png,-0.03820477053523064,0.0003420767025090754,-3.9097442626953125,-0.31440412998199463,0.000888526439666748,0.31440412998199463,-0.04050927609205246,-0.1521308273077011
monalisa.jpg,132,132,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0132.png,-0.03864729776978493,0.000450145365903154,-3.9632468223571777,-0.3151921033859253,0.0007879734039306641,0.3151921033859253,-0.039317552000284195,-0.15189090371131897
monalisa.jpg,133,133,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0133.png,-0.0393228754401207,0.0003095894935540855,-4.017209053039551,-0.3159911334514618,0.000799030065536499,0.3159911334514618,-0.037650786340236664,-0.15166997909545898
monalisa.jpg,134,134,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0134.png,-0.03977413475513458,0.00039795576594769955,-4.071685791015625,-0.3167961537837982,0.0008050203323364258,0.3167961537837982,-0.035979144275188446,-0.1513863205909729
monalisa.jpg,135,135,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0135.png,-0.04044891521334648,0.00026794205768965185,-4.124987602233887,-0.317503958940506,0.0007078051567077637,0.317503958940506,-0.03449740633368492,-0.15110018849372864
monalisa.jpg,136,136,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0136.png,-0.040962573140859604,0.0002873017219826579,-4.178073883056641,-0.3181488513946533,0.0006448924541473389,0.3181488513946533,-0.03315897285938263,-0.150869220495224
monalisa.jpg,137,137,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0137.png,-0.04150783270597458,0.000272903882432729,-4.230893135070801,-0.3188144564628601,0.0006656050682067871,0.3188144564628601,-0.03155166655778885,-0.15056289732456207
monalisa.jpg,138,138,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0138.png,-0.04197907820343971,0.0003298498340882361,-4.28336238861084,-0.3194858431816101,0.00067138671875,0.3194858431816101,-0.029838331043720245,-0.1501467376947403
monalisa.jpg,139,139,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0139.png,-0.042592305690050125,0.00024131829559337348,-4.3356428146362305,-0.3201013207435608,0.0006154775619506836,0.3201013207435608,-0.02785636857151985,-0.1497839242219925
monalisa.jpg,140,140,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0140.png,-0.04304134100675583,0.00031509349355474114,-4.387391090393066,-0.3206460177898407,0.0005446970462799072,0.3206460177898407,-0.0252648014575243,-0.14950133860111237
monalisa.jpg,141,141,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0141.png,-0.04360044375061989,0.0002734704175963998,-4.439205169677734,-0.3212125301361084,0.0005665123462677002,0.3212125301361084,-0.022848686203360558,-0.14917731285095215
monalisa.jpg,142,142,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0142.png,-0.04413210228085518,0.0002599466824904084,-4.490635395050049,-0.3217606246471405,0.0005480945110321045,0.3217606246471405,-0.02113915979862213,-0.14882659912109375
monalisa.jpg,143,143,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0143.png,-0.04463745653629303,0.00026889386936090887,-4.541522026062012,-0.3222491145133972,0.0004884898662567139,0.3222491145133972,-0.01962173543870449,-0.14854419231414795
monalisa.jpg,144,144,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0144.png,-0.04518494755029678,0.0002302726061316207,-4.592069149017334,-0.32269278168678284,0.0004436671733856201,0.32269278168678284,-0.018398627638816833,-0.14828038215637207
monalisa.jpg,145,145,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0145.png,-0.04563535004854202,0.00028533797012642026,-4.6424665451049805,-0.3231230080127716,0.00043022632598876953,0.3231230080127716,-0.017541497945785522,-0.14800529181957245
monalisa.jpg,146,146,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0146.png,-0.04622220993041992,0.00020245369523763657,-4.69242525100708,-0.3235543966293335,0.00043138861656188965,0.3235543966293335,-0.016373561695218086,-0.14767907559871674
monalisa.jpg,147,147,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0147.png,-0.04660612717270851,0.00031812599627301097,-4.741908550262451,-0.3239629864692688,0.00040858983993530273,0.3239629864692688,-0.01442001387476921,-0.14739978313446045
monalisa.jpg,148,148,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0148.png,-0.047207653522491455,0.000211432678042911,-4.791398048400879,-0.32436156272888184,0.0003985762596130371,0.32436156272888184,-0.012831085361540318,-0.14711280167102814
monalisa.jpg,149,149,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0149.png,-0.047629501670598984,0.0002844775444827974,-4.840702056884766,-0.32474300265312195,0.0003814399242401123,0.32474300265312195,-0.011984475888311863,-0.1468227207660675
monalisa.jpg,150,150,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0150.png,-0.04815015196800232,0.0002568626368883997,-4.8895978927612305,-0.32505345344543457,0.00031045079231262207,0.32505345344543457,-0.011315593495965004,-0.1466289460659027
monalisa.jpg,151,151,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0151.png,-0.04865510016679764,0.00024088250938802958,-4.938096046447754,-0.3253445625305176,0.0002911090850830078,0.3253445625305176,-0.010544825345277786,-0.14646469056606293
monalisa.jpg,152,152,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0152.png,-0.049119554460048676,0.0002614023978821933,-4.986632823944092,-0.32567811012268066,0.00033354759216308594,0.32567811012268066,-0.009755457751452923,-0.14622874557971954
monalisa.jpg,153,153,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0153.png,-0.04964025691151619,0.00022607806022278965,-5.034955024719238,-0.3260115385055542,0.00033342838287353516,0.3260115385055542,-0.009215835481882095,-0.1459796279668808
monalisa.jpg,154,154,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0154.png,-0.0500977486371994,0.00025179830845445395,-5.082775115966797,-0.32629770040512085,0.0002861618995666504,0.32629770040512085,-0.00841638445854187,-0.14580103754997253
monalisa.jpg,155,155,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0155.png,-0.050608545541763306,0.00021921259758528322,-5.130401611328125,-0.326572984457016,0.0002752840518951416,0.326572984457016,-0.007100485730916262,-0.1456359624862671
monalisa.jpg,156,156,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0156.png,-0.05107877403497696,0.00022524557425640523,-5.177836894989014,-0.3268623948097229,0.0002894103527069092,0.3268623948097229,-0.0059811510145664215,-0.14541871845722198
monalisa.jpg,157,157,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0157.png,-0.05159035697579384,0.0001880052877822891,-5.225114345550537,-0.32713454961776733,0.0002721548080444336,0.32713454961776733,-0.005421383772045374,-0.14522922039031982
monalisa.jpg,158,158,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0158.png,-0.05205211043357849,0.00019903542124666274,-5.271907806396484,-0.3273681402206421,0.00023359060287475586,0.3273681402206421,-0.00505454558879137,-0.14508962631225586
monalisa.jpg,159,159,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0159.png,-0.052545927464962006,0.0001731471566017717,-5.318484306335449,-0.3275928795337677,0.00022473931312561035,0.3275928795337677,-0.0044936430640518665,-0.14493964612483978
monalisa.jpg,160,160,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0160.png,-0.053019627928733826,0.00016521423822268844,-5.364917278289795,-0.32782575488090515,0.00023287534713745117,0.32782575488090515,-0.0040277764201164246,-0.14476877450942993
monalisa.jpg,161,161,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0161.png,-0.05345512554049492,0.00019404623890295625,-5.411011695861816,-0.3280380070209503,0.00021225214004516602,0.3280380070209503,-0.003911240957677364,-0.14463622868061066
monalisa.jpg,162,162,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0162.png,-0.05397043004631996,0.0001396926527377218,-5.456961154937744,-0.3282414674758911,0.0002034604549407959,0.3282414674758911,-0.00367047730833292,-0.14452308416366577
monalisa.jpg,163,163,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0163.png,-0.05439194664359093,0.00017766162636689842,-5.502781867980957,-0.32843947410583496,0.00019800662994384766,0.32843947410583496,-0.0029103895649313927,-0.14440955221652985
monalisa.jpg,164,164,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0164.png,-0.05486229434609413,0.00016552266606595367,-5.548219203948975,-0.32863977551460266,0.0002003014087677002,0.32863977551460266,-0.002327861962839961,-0.1442749798297882
monalisa.jpg,165,165,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0165.png,-0.05531959980726242,0.00016259029507637024,-5.593234062194824,-0.3288266062736511,0.00018683075904846191,0.3288266062736511,-0.0020581332501024008,-0.14414426684379578
monalisa.jpg,166,166,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0166.png,-0.05580604076385498,0.000126298371469602,-5.63818359375,-0.3290075659751892,0.00018095970153808594,0.3290075659751892,-0.0018071442609652877,-0.14403866231441498
monalisa.jpg,167,167,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0167.png,-0.05619031935930252,0.00019151026208419353,-5.682934761047363,-0.32918334007263184,0.00017577409744262695,0.32918334007263184,-0.0013190584722906351,-0.1439407765865326
monalisa.jpg,168,168,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0168.png,-0.056684769690036774,0.00014457484940066934,-5.7271013259887695,-0.32934340834617615,0.00016006827354431152,0.32934340834617615,-0.0008750466513447464,-0.14383868873119354
monalisa.jpg,169,169,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0169.png,-0.057107795029878616,0.000163214179337956,-5.7714080810546875,-0.32949918508529663,0.0001557767391204834,0.32949918508529663,-0.0006109906826168299,-0.14375263452529907
monalisa.jpg,170,170,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0170.png,-0.05759095400571823,0.0001231235801242292,-5.8153977394104,-0.32964026927948,0.0001410841941833496,0.32964026927948,-0.0005081710405647755,-0.14367681741714478
monalisa.jpg,171,171,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0171.png,-0.05799075588583946,0.00016322280862368643,-5.85902214050293,-0.3297765254974365,0.00013625621795654297,0.3297765254974365,-6.685088737867773e-05,-0.1436024010181427
monalisa.jpg,172,172,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/outputs/training_analysis/phase_transition_frames/epoch_0172.png,-0.058466587215662,0.0001236254902323708,-5.902692794799805,-0.3299309313297272,0.00015440583229064941,0.3299309313297272,0.00022877671290189028,-0.1435340940952301
