image,epoch,step,patch_index,patch_row,patch_col,total_loss,reconstruction_mse,energy,order_parameter,abs_order_parameter,transverse_order_parameter,total_lattice_correlation,corr_ZZ_0_1,corr_ZZ_1_2,corr_ZZ_3_4,corr_ZZ_4_5,corr_ZZ_0_3,corr_ZZ_1_4,corr_ZZ_2_5
monalisa.jpg,12,12,14,0,0,0.023882117122411728,0.02480946108698845,-0.17094272375106812,-0.16178062558174133,0.16178062558174133,0.17120929062366486,-0.14068779349327087,0.33558112382888794,0.10224269330501556,-0.526762843132019,-0.7005171179771423,-0.30061736702919006,0.3283007740974426,-0.22304180264472961
monalisa.jpg,12,12,15,0,0,0.023882117122411728,0.02480946108698845,-0.14545832574367523,-0.03918900340795517,0.03918900340795517,0.04364514350891113,-0.16599683463573456,0.32940346002578735,-0.45068129897117615,-0.4002755284309387,-0.5410471558570862,-0.3074604570865631,0.2643813490867615,-0.05629812926054001
monalisa.jpg,13,13,0,0,0,0.023528823629021645,0.0244777612388134,-0.04974814131855965,-0.2199532389640808,0.2199532389640808,0.029673680663108826,0.02628636546432972,0.14204750955104828,-0.09631583094596863,0.14113934338092804,0.05301433056592941,0.10634047538042068,0.0710638090968132,-0.2332850843667984
monalisa.jpg,13,13,1,0,0,0.023528823629021645,0.0244777612388134,-0.08723809570074081,-0.14440448582172394,0.14440448582172394,0.04508872330188751,-0.021553855389356613,0.1709984689950943,-0.1782207190990448,0.1561417430639267,-0.0603523887693882,-0.05981573462486267,0.06585283577442169,-0.2454811930656433
monalisa.jpg,13,13,2,0,0,0.023528823629021645,0.0244777612388134,-0.1575712114572525,-0.08627378940582275,0.08627378940582275,0.11210235208272934,-0.13913074135780334,0.3145082890987396,-0.06412222236394882,-0.4149027466773987,-0.5993635654449463,-0.34866735339164734,0.2528509795665741,-0.11421853303909302
monalisa.jpg,13,13,3,0,0,0.023528823629021645,0.0244777612388134,-0.0321974940598011,-0.22208714485168457,0.22208714485168457,0.06527993828058243,0.09400814026594162,0.23231172561645508,-0.06473340839147568,0.2756730318069458,0.11413485556840897,0.06390293687582016,0.09229250997304916,-0.05552467331290245
monalisa.jpg,13,13,4,0,0,0.023528823629021645,0.0244777612388134,-0.050322026014328,-0.16108308732509613,0.16108308732509613,0.005156993865966797,0.025093717500567436,0.24315640330314636,-0.12421794980764389,0.2675487995147705,-0.009272808209061623,-0.03141098842024803,-0.07353812456130981,-0.09660930186510086
monalisa.jpg,13,13,5,0,0,0.023528823629021645,0.0244777612388134,-0.15327879786491394,-0.06979203224182129,0.06979203224182129,0.07712351530790329,-0.1794867366552353,0.23935160040855408,-0.24335865676403046,-0.3875334858894348,-0.48294001817703247,-0.3509896397590637,0.17141056060791016,-0.2023475021123886
monalisa.jpg,13,13,6,0,0,0.023528823629021645,0.0244777612388134,-0.09837484359741211,-0.07926898449659348,0.07926898449659348,0.11099004000425339,-0.020592855289578438,0.36890077590942383,0.05845712125301361,0.26762861013412476,-0.25985264778137207,-0.4052474796772003,-0.16557417809963226,-0.008462205529212952
monalisa.jpg,13,13,7,0,0,0.023528823629021645,0.0244777612388134,-0.06658414751291275,-0.06550895422697067,0.06550895422697067,-0.008168826811015606,-0.06453565508127213,0.2094171643257141,-0.1372719258069992,0.014735311269760132,-0.2552297115325928,-0.24058568477630615,-0.0695575624704361,0.026742789894342422
monalisa.jpg,13,13,8,0,0,0.023528823629021645,0.0244777612388134,-0.0945967361330986,-0.07705303281545639,0.07705303281545639,0.06055323779582977,-0.08287881314754486,0.17171886563301086,-0.030534882098436356,-0.020014559850096703,-0.23965010046958923,-0.24986504018306732,-0.032434869557619095,-0.17937111854553223
monalisa.jpg,13,13,9,0,0,0.023528823629021645,0.0244777612388134,-0.010607860051095486,-0.36962878704071045,0.36962878704071045,0.1207265555858612,0.15919378399848938,0.3675232529640198,-0.11169194430112839,0.0731823518872261,0.2255554348230362,0.18599668145179749,0.30116698145866394,0.07262374460697174
monalisa.jpg,13,13,10,0,0,0.023528823629021645,0.0244777612388134,-0.07196800410747528,-0.31281790137290955,0.31281790137290955,0.12853695452213287,0.06283561140298843,0.35428595542907715,-0.37568214535713196,0.05438350886106491,0.15894626080989838,0.2208140641450882,0.27234137058258057,-0.24523970484733582
monalisa.jpg,13,13,11,0,0,0.023528823629021645,0.0244777612388134,-0.14666490256786346,-0.04974685609340668,0.04974685609340668,0.030162891373038292,-0.16728198528289795,0.3343667685985565,-0.42525190114974976,-0.32898786664009094,-0.4792676568031311,-0.38010457158088684,0.15698108077049255,-0.04870971664786339
monalisa.jpg,13,13,12,0,0,0.023528823629021645,0.0244777612388134,-0.08639702945947647,-0.04866835102438927,0.04866835102438927,-0.06877057999372482,-0.0890396311879158,0.22494742274284363,-0.3301176130771637,-0.36565542221069336,-0.21648649871349335,-0.2780892848968506,0.284051775932312,0.058072224259376526
monalisa.jpg,13,13,13,0,0,0.023528823629021645,0.0244777612388134,-0.1240435242652893,-0.029138991609215736,0.029138991609215736,0.0942380353808403,-0.16304495930671692,0.07917854189872742,0.16833795607089996,-0.39906108379364014,-0.4974322021007538,-0.34267333149909973,0.0939922109246254,-0.24365688860416412
monalisa.jpg,13,13,14,0,0,0.023528823629021645,0.0244777612388134,-0.18137292563915253,-0.16152893006801605,0.16152893006801605,0.16811342537403107,-0.14233320951461792,0.3322862386703491,0.11852205544710159,-0.5346660614013672,-0.7061976194381714,-0.31892064213752747,0.3342568874359131,-0.221613347530365
monalisa.jpg,13,13,15,0,0,0.023528823629021645,0.0244777612388134,-0.1546662449836731,-0.034556400030851364,0.034556400030851364,0.04264666512608528,-0.17291438579559326,0.32471808791160583,-0.4553181827068329,-0.4171731472015381,-0.573060154914856,-0.31996044516563416,0.2643027901649475,-0.033909667283296585
monalisa.jpg,14,14,0,0,0,0.022280560806393623,0.023259080946445465,-0.046870868653059006,-0.2248353213071823,0.2248353213071823,0.030710959807038307,0.032525014132261276,0.13846318423748016,-0.09504056721925735,0.1590474545955658,0.07511033862829208,0.1174541488289833,0.06562849134206772,-0.23298794031143188
monalisa.jpg,14,14,1,0,0,0.022280560806393623,0.023259080946445465,-0.0853576734662056,-0.1487264484167099,0.1487264484167099,0.04638933017849922,-0.014022092334926128,0.16404470801353455,-0.17984038591384888,0.18061690032482147,-0.035406988114118576,-0.044519465416669846,0.06253163516521454,-0.24558104574680328
monalisa.jpg,14,14,2,0,0,0.022280560806393623,0.023259080946445465,-0.1664140522480011,-0.08843839168548584,0.08843839168548584,0.11263823509216309,-0.13658496737480164,0.31828171014785767,-0.06043422222137451,-0.4111303389072418,-0.591610848903656,-0.35011959075927734,0.25793352723121643,-0.11901504546403885
monalisa.jpg,14,14,3,0,0,0.022280560806393623,0.023259080946445465,-0.02809552103281021,-0.2299647331237793,0.2299647331237793,0.0669080913066864,0.10341084748506546,0.23137545585632324,-0.06351413577795029,0.2923513948917389,0.13983294367790222,0.08210256695747375,0.09585514664649963,-0.05412741377949715
monalisa.jpg,14,14,4,0,0,0.022280560806393623,0.023259080946445465,-0.048576850444078445,-0.16647469997406006,0.16647469997406006,0.007169356103986502,0.03347131982445717,0.2454501837491989,-0.12337221205234528,0.2868431806564331,0.008828936144709587,-0.016655640676617622,-0.0705941691994667,-0.09620104730129242
monalisa.jpg,14,14,5,0,0,0.022280560806393623,0.023259080946445465,-0.16272765398025513,-0.07206875085830688,0.07206875085830688,0.08000990003347397,-0.1791253238916397,0.24279439449310303,-0.24584366381168365,-0.3873494565486908,-0.47869932651519775,-0.35086989402770996,0.1758217066526413,-0.20973093807697296
monalisa.jpg,14,14,6,0,0,0.022280560806393623,0.023259080946445465,-0.0983758494257927,-0.08159715682268143,0.08159715682268143,0.11140140146017075,-0.014372195117175579,0.36849528551101685,0.059064291417598724,0.2795099914073944,-0.24648186564445496,-0.39832136034965515,-0.15953940153121948,-0.003332319436594844
monalisa.jpg,14,14,7,0,0,0.022280560806393623,0.023259080946445465,-0.06711532920598984,-0.07005760818719864,0.07005760818719864,-0.008204887621104717,-0.058785442262887955,0.21232303977012634,-0.13542862236499786,0.029087090864777565,-0.2394697666168213,-0.23192007839679718,-0.0725930780172348,0.026503348723053932
monalisa.jpg,14,14,8,0,0,0.022280560806393623,0.023259080946445465,-0.09605378657579422,-0.07999327033758163,0.07999327033758163,0.06126264110207558,-0.07645897567272186,0.17511673271656036,-0.035132963210344315,-0.0025430223904550076,-0.22695252299308777,-0.2408890575170517,-0.030104754492640495,-0.17470723390579224
monalisa.jpg,14,14,9,0,0,0.022280560806393623,0.023259080946445465,-0.01498395949602127,-0.3704777657985687,0.3704777657985687,0.11360442638397217,0.16055448353290558,0.36675968766212463,-0.12468978017568588,0.10682559013366699,0.2505161166191101,0.1889125406742096,0.2946929931640625,0.040864259004592896
monalisa.jpg,14,14,10,0,0,0.022280560806393623,0.023259080946445465,-0.07727691531181335,-0.31273943185806274,0.31273943185806274,0.12772220373153687,0.06268049776554108,0.35588353872299194,-0.37265169620513916,0.05911464989185333,0.1680130660533905,0.21707233786582947,0.27100226283073425,-0.259670615196228
monalisa.jpg,14,14,11,0,0,0.022280560806393623,0.023259080946445465,-0.1559455394744873,-0.05064498260617256,0.05064498260617256,0.033169716596603394,-0.16947615146636963,0.3329501450061798,-0.42679765820503235,-0.34207412600517273,-0.4936898350715637,-0.37815752625465393,0.16633816063404083,-0.04490229859948158
monalisa.jpg,14,14,12,0,0,0.022280560806393623,0.023259080946445465,-0.09447328001260757,-0.05654434487223625,0.05654434487223625,-0.06377977877855301,-0.08090022951364517,0.22828641533851624,-0.32832908630371094,-0.34048494696617126,-0.20036621391773224,-0.2891499102115631,0.3030833303928375,0.06065879389643669
monalisa.jpg,14,14,13,0,0,0.022280560806393623,0.023259080946445465,-0.12903591990470886,-0.029187113046646118,0.029187113046646118,0.09157069772481918,-0.1622161716222763,0.07812749594449997,0.1761145442724228,-0.39956632256507874,-0.49678224325180054,-0.3432193994522095,0.09343240410089493,-0.24361969530582428
monalisa.jpg,14,14,14,0,0,0.022280560806393623,0.023259080946445465,-0.19055496156215668,-0.1614977866411209,0.1614977866411209,0.16340233385562897,-0.14267322421073914,0.3277510404586792,0.1392441689968109,-0.5420188307762146,-0.7091056704521179,-0.3368268609046936,0.33928048610687256,-0.21703682839870453
monalisa.jpg,14,14,15,0,0,0.022280560806393623,0.023259080946445465,-0.16405276954174042,-0.03022446669638157,0.03022446669638157,0.04218267276883125,-0.178514763712883,0.3221849203109741,-0.46000614762306213,-0.43129605054855347,-0.601746141910553,-0.3327603042125702,0.2653152346611023,-0.011294919066131115
monalisa.jpg,15,15,0,0,0,0.020487284287810326,0.021503478288650513,-0.04486340656876564,-0.22868262231349945,0.22868262231349945,0.031554725021123886,0.03718011826276779,0.13750438392162323,-0.09554051607847214,0.1720653772354126,0.09092386811971664,0.12655013799667358,0.06162376329302788,-0.23286619782447815
monalisa.jpg,15,15,1,0,0,0.020487284287810326,0.021503478288650513,-0.08435239642858505,-0.15217112004756927,0.15217112004756927,0.04774000123143196,-0.008146812207996845,0.15974745154380798,-0.1834573596715927,0.20038390159606934,-0.01617017388343811,-0.032309871166944504,0.06072939187288284,-0.24595101177692413
monalisa.jpg,15,15,2,0,0,0.020487284287810326,0.021503478288650513,-0.17571449279785156,-0.09159348160028458,0.09159348160028458,0.11382462829351425,-0.1340894252061844,0.32299116253852844,-0.05382991209626198,-0.4110788106918335,-0.5863006711006165,-0.35236087441444397,0.2659844756126404,-0.1240314170718193
monalisa.jpg,15,15,3,0,0,0.020487284287810326,0.021503478288650513,-0.025235271081328392,-0.23628783226013184,0.23628783226013184,0.06870460510253906,0.1103336438536644,0.2322710156440735,-0.061259541660547256,0.30473676323890686,0.15563876926898956,0.09639640897512436,0.09827253222465515,-0.0537203848361969
monalisa.jpg,15,15,4,0,0,0.020487284287810326,0.021503478288650513,-0.047690559178590775,-0.1705533266067505,0.1705533266067505,0.009454314596951008,0.0397723913192749,0.24922819435596466,-0.1241866946220398,0.3025554120540619,0.02205493301153183,-0.00549175264313817,-0.06873917579650879,-0.09701418876647949
monalisa.jpg,15,15,5,0,0,0.020487284287810326,0.021503478288650513,-0.1727031022310257,-0.07474859803915024,0.07474859803915024,0.08326929807662964,-0.1787486970424652,0.24776703119277954,-0.24843697249889374,-0.3900478482246399,-0.4754919409751892,-0.3509373366832733,0.18314984440803528,-0.21724355220794678
monalisa.jpg,15,15,6,0,0,0.020487284287810326,0.021503478288650513,-0.09867091476917267,-0.08504503965377808,0.08504503965377808,0.11248750239610672,-0.008021943271160126,0.36987221240997314,0.0623759962618351,0.2894704043865204,-0.23475009202957153,-0.3913288712501526,-0.15226435661315918,0.0004711090005002916
monalisa.jpg,15,15,7,0,0,0.020487284287810326,0.021503478288650513,-0.06799150258302689,-0.07374745607376099,0.07374745607376099,-0.007752170320600271,-0.05415574088692665,0.21669591963291168,-0.13584120571613312,0.0416504368185997,-0.22601468861103058,-0.2257397323846817,-0.07619760930538177,0.026356704533100128
monalisa.jpg,15,15,8,0,0,0.020487284287810326,0.021503478288650513,-0.09806904196739197,-0.08304203301668167,0.08304203301668167,0.06233745813369751,-0.07059227675199509,0.18011055886745453,-0.0411493293941021,0.012605324387550354,-0.21515747904777527,-0.232796773314476,-0.02600383572280407,-0.1717544049024582
monalisa.jpg,15,15,9,0,0,0.020487284287810326,0.021503478288650513,-0.02165296860039234,-0.3696568012237549,0.3696568012237549,0.10664860159158707,0.15925483405590057,0.3673505187034607,-0.1451401710510254,0.13651518523693085,0.2723064124584198,0.18972323834896088,0.2914844751358032,0.0025441341567784548
monalisa.jpg,15,15,10,0,0,0.020487284287810326,0.021503478288650513,-0.08402257412672043,-0.3140043020248413,0.3140043020248413,0.1275496780872345,0.06306351721286774,0.35951340198516846,-0.3704642355442047,0.06289747357368469,0.17530983686447144,0.21579420566558838,0.27616432309150696,-0.27777042984962463
monalisa.jpg,15,15,11,0,0,0.020487284287810326,0.021503478288650513,-0.16517992317676544,-0.05139295384287834,0.05139295384287834,0.036202725023031235,-0.17085039615631104,0.3324841856956482,-0.42835304141044617,-0.3538782596588135,-0.5066370964050293,-0.37631553411483765,0.17650805413722992,-0.039761051535606384
monalisa.jpg,15,15,12,0,0,0.020487284287810326,0.021503478288650513,-0.10466960817575455,-0.06407731026411057,0.06407731026411057,-0.057628732174634933,-0.0723559707403183,0.23829889297485352,-0.33223438262939453,-0.3116612434387207,-0.1839980185031891,-0.29901933670043945,0.32514771819114685,0.05697453394532204
monalisa.jpg,15,15,13,0,0,0.020487284287810326,0.021503478288650513,-0.13435068726539612,-0.029510498046875,0.029510498046875,0.08950232714414597,-0.1613793522119522,0.07893466204404831,0.18117696046829224,-0.40023505687713623,-0.49605104327201843,-0.34432658553123474,0.0943247377872467,-0.2434791475534439
monalisa.jpg,15,15,14,0,0,0.020487284287810326,0.021503478288650513,-0.198604553937912,-0.1613777130842209,0.1613777130842209,0.15768857300281525,-0.1421063393354416,0.3221985697746277,0.15957844257354736,-0.5470001101493835,-0.7090803980827332,-0.3525140881538391,0.34284332394599915,-0.2107701301574707
monalisa.jpg,15,15,15,0,0,0.020487284287810326,0.021503478288650513,-0.17376679182052612,-0.02647618018090725,0.02647618018090725,0.04211616516113281,-0.18283452093601227,0.32165318727493286,-0.46415746212005615,-0.4432902932167053,-0.6262812614440918,-0.3452379107475281,0.2679668962955475,0.009505154564976692
monalisa.jpg,16,16,0,0,0,0.018627436831593513,0.019688397645950317,-0.043529510498046875,-0.2314784675836563,0.2314784675836563,0.03223394230008125,0.0404156818985939,0.13772325217723846,-0.09709729254245758,0.1813613772392273,0.10128472000360489,0.13392247259616852,0.058293599635362625,-0.232578307390213
monalisa.jpg,16,16,1,0,0,0.018627436831593513,0.019688397645950317,-0.08401988446712494,-0.1546037495136261,0.1546037495136261,0.04910358786582947,-0.003756467718631029,0.15671342611312866,-0.18830956518650055,0.21642829477787018,-0.0018497159471735358,-0.02274341508746147,0.05968967825174332,-0.24622398614883423
monalisa.jpg,16,16,2,0,0,0.018627436831593513,0.019688397645950317,-0.18533742427825928,-0.09536851197481155,0.09536851197481155,0.11541279405355453,-0.13169308006763458,0.32801803946495056,-0.04566991329193115,-0.414054274559021,-0.5824409127235413,-0.3549288213253021,0.2763923406600952,-0.12916789948940277
monalisa.jpg,16,16,3,0,0,0.018627436831593513,0.019688397645950317,-0.023352913558483124,-0.24087734520435333,0.24087734520435333,0.0706191137433052,0.11489491909742355,0.23340174555778503,-0.057852357625961304,0.31373921036720276,0.1623109132051468,0.10736250877380371,0.09894505143165588,-0.05364260450005531
monalisa.jpg,16,16,4,0,0,0.018627436831593513,0.019688397645950317,-0.04752110317349434,-0.17336511611938477,0.17336511611938477,0.012125407345592976,0.044261712580919266,0.2535383105278015,-0.1261177361011505,0.31534188985824585,0.030813388526439667,0.0027776530478149652,-0.06796792894601822,-0.09855364263057709
monalisa.jpg,16,16,5,0,0,0.018627436831593513,0.019688397645950317,-0.18312421441078186,-0.07778235524892807,0.07778235524892807,0.08676499128341675,-0.17834050953388214,0.2536117732524872,-0.2509108781814575,-0.3952869474887848,-0.47292807698249817,-0.350811630487442,0.19294169545173645,-0.22499944269657135
monalisa.jpg,16,16,6,0,0,0.018627436831593513,0.019688397645950317,-0.09922678023576736,-0.0890253409743309,0.0890253409743309,0.11398124694824219,-0.0019003463676199317,0.3725247085094452,0.06720317155122757,0.29786646366119385,-0.22453220188617706,-0.38455572724342346,-0.14486612379550934,0.0030572472605854273
monalisa.jpg,16,16,7,0,0,0.018627436831593513,0.019688397645950317,-0.06913336366415024,-0.07668445259332657,0.07668445259332657,-0.006868551019579172,-0.05045536532998085,0.22177089750766754,-0.13759276270866394,0.052664924412965775,-0.2144843190908432,-0.2213813215494156,-0.0802793875336647,0.026114389300346375
monalisa.jpg,16,16,8,0,0,0.018627436831593513,0.019688397645950317,-0.10055988281965256,-0.08610614389181137,0.08610614389181137,0.06357597559690475,-0.06525664031505585,0.18612052500247955,-0.048315804451704025,0.026056086644530296,-0.20419687032699585,-0.22536899149417877,-0.020868808031082153,-0.17022262513637543
monalisa.jpg,16,16,9,0,0,0.018627436831593513,0.019688397645950317,-0.030345812439918518,-0.3672870695590973,0.3672870695590973,0.09981417655944824,0.15565334260463715,0.36927688121795654,-0.17237649857997894,0.16252021491527557,0.29093822836875916,0.18915535509586334,0.2903269827365875,-0.04026768356561661
monalisa.jpg,16,16,10,0,0,0.018627436831593513,0.019688397645950317,-0.09132710844278336,-0.3155970871448517,0.3155970871448517,0.12822924554347992,0.06361454725265503,0.3636021614074707,-0.367980033159256,0.06449954956769943,0.18041571974754333,0.21561016142368317,0.2847862243652344,-0.29563194513320923
monalisa.jpg,16,16,11,0,0,0.018627436831593513,0.019688397645950317,-0.17440380156040192,-0.052185822278261185,0.052185822278261185,0.03891851380467415,-0.17139120399951935,0.33293190598487854,-0.42970380187034607,-0.364103764295578,-0.5173323750495911,-0.3745265007019043,0.1873045712709427,-0.034308455884456635
monalisa.jpg,16,16,12,0,0,0.018627436831593513,0.019688397645950317,-0.11743295937776566,-0.07129237800836563,0.07129237800836563,-0.05115848779678345,-0.06511364132165909,0.2544533610343933,-0.34089958667755127,-0.2839892506599426,-0.17196185886859894,-0.3078039586544037,0.3480795919895172,0.04632620885968208
monalisa.jpg,16,16,13,0,0,0.018627436831593513,0.019688397645950317,-0.1399015337228775,-0.030015049502253532,0.030015049502253532,0.08783966302871704,-0.16050375998020172,0.08095459640026093,0.18338775634765625,-0.40044140815734863,-0.49387091398239136,-0.34562695026397705,0.09609285742044449,-0.24402227997779846
monalisa.jpg,16,16,14,0,0,0.018627436831593513,0.019688397645950317,-0.2057839035987854,-0.16081483662128448,0.16081483662128448,0.15170319378376007,-0.1410905420780182,0.31591129302978516,0.1758478283882141,-0.5491786003112793,-0.7063062787055969,-0.36496156454086304,0.34519296884536743,-0.20413938164710999
monalisa.jpg,16,16,15,0,0,0.018627436831593513,0.019688397645950317,-0.18394975364208221,-0.023550771176815033,0.023550771176815033,0.042164396494627,-0.18610170483589172,0.3230971693992615,-0.46753019094467163,-0.45422792434692383,-0.646949052810669,-0.3569334149360657,0.2724578380584717,0.02737356349825859
monalisa.jpg,17,17,0,0,0,0.0174503643065691,0.018562208861112595,-0.04261162877082825,-0.23303808271884918,0.23303808271884918,0.032744649797677994,0.04229891300201416,0.1374368667602539,-0.09905079007148743,0.18809744715690613,0.10739526897668839,0.13932226598262787,0.05485639348626137,-0.2319650799036026
monalisa.jpg,17,17,1,0,0,0.0174503643065691,0.018562208861112595,-0.08403743803501129,-0.1557941883802414,0.1557941883802414,0.05039055272936821,-0.0007381843752227724,0.15322159230709076,-0.193587526679039,0.2296103984117508,0.00865181628614664,-0.01555925514549017,0.05865812674164772,-0.24616244435310364
monalisa.jpg,17,17,2,0,0,0.0174503643065691,0.018562208861112595,-0.19497594237327576,-0.09920111298561096,0.09920111298561096,0.11698645353317261,-0.12945005297660828,0.33254629373550415,-0.03732356056571007,-0.4186437427997589,-0.5787636637687683,-0.35731029510498047,0.28764456510543823,-0.13429999351501465
monalisa.jpg,17,17,3,0,0,0.0174503643065691,0.018562208861112595,-0.022137658670544624,-0.24342775344848633,0.24342775344848633,0.07244592905044556,0.11703198403120041,0.23292389512062073,-0.0533389151096344,0.31980443000793457,0.16098274290561676,0.11503303050994873,0.09730631858110428,-0.05348760262131691
monalisa.jpg,17,17,4,0,0,0.0174503643065691,0.018562208861112595,-0.047853175550699234,-0.17486168444156647,0.17486168444156647,0.015178863890469074,0.04714068025350571,0.2571743428707123,-0.128686785697937,0.32564011216163635,0.03592894971370697,0.008687222376465797,-0.06820651143789291,-0.10055258125066757
monalisa.jpg,17,17,5,0,0,0.0174503643065691,0.018562208861112595,-0.19379326701164246,-0.0809321403503418,0.0809321403503418,0.0902290940284729,-0.1779419332742691,0.25955846905708313,-0.25322335958480835,-0.40217334032058716,-0.47063714265823364,-0.350246399641037,0.20403221249580383,-0.23290391266345978
monalisa.jpg,17,17,6,0,0,0.0174503643065691,0.018562208861112595,-0.09998124092817307,-0.09296699613332748,0.09296699613332748,0.11571291834115982,0.0036149758379906416,0.375718891620636,0.07269754260778427,0.3047037720680237,-0.21591725945472717,-0.37853845953941345,-0.13817723095417023,0.004817566834390163
monalisa.jpg,17,17,7,0,0,0.0174503643065691,0.018562208861112595,-0.07044621556997299,-0.07890752702951431,0.07890752702951431,-0.005687415599822998,-0.04751966521143913,0.22671228647232056,-0.13996732234954834,0.062214162200689316,-0.2044098675251007,-0.21808622777462006,-0.08453615009784698,0.025435438379645348
monalisa.jpg,17,17,8,0,0,0.0174503643065691,0.018562208861112595,-0.10328670591115952,-0.08888839930295944,0.08888839930295944,0.064699187874794,-0.06049656867980957,0.19221359491348267,-0.0562308244407177,0.03833518549799919,-0.19384458661079407,-0.21854305267333984,-0.015758827328681946,-0.1696474403142929
monalisa.jpg,17,17,9,0,0,0.0174503643065691,0.018562208861112595,-0.040707409381866455,-0.3632905185222626,0.3632905185222626,0.09287983179092407,0.1497151404619217,0.37151750922203064,-0.20497429370880127,0.18454307317733765,0.30558842420578003,0.18715763092041016,0.2896573543548584,-0.08548375964164734
monalisa.jpg,17,17,10,0,0,0.0174503643065691,0.018562208861112595,-0.09843423962593079,-0.31673866510391235,0.31673866510391235,0.1293523758649826,0.0637814924120903,0.36638447642326355,-0.3643444776535034,0.06365621089935303,0.18331241607666016,0.2147081196308136,0.2934790551662445,-0.3107253611087799
monalisa.jpg,17,17,11,0,0,0.0174503643065691,0.018562208861112595,-0.18358425796031952,-0.05312009155750275,0.05312009155750275,0.041101157665252686,-0.17124390602111816,0.3340677320957184,-0.43066686391830444,-0.37236863374710083,-0.5251713395118713,-0.3728223741054535,0.1978023201227188,-0.029548119753599167
monalisa.jpg,17,17,12,0,0,0.0174503643065691,0.018562208861112595,-0.1325245052576065,-0.07832203060388565,0.07832203060388565,-0.04494886472821236,-0.06022321432828903,0.27414682507514954,-0.35291412472724915,-0.2603381276130676,-0.16451199352741241,-0.3158193826675415,0.3695739209651947,0.028300387784838676
monalisa.jpg,17,17,13,0,0,0.0174503643065691,0.018562208861112595,-0.14547120034694672,-0.030472969636321068,0.030472969636321068,0.08626017719507217,-0.15955562889575958,0.08324339985847473,0.18278151750564575,-0.39955198764801025,-0.48867669701576233,-0.3466346859931946,0.09799370169639587,-0.24604463577270508
monalisa.jpg,17,17,14,0,0,0.0174503643065691,0.018562208861112595,-0.21234305202960968,-0.16005241870880127,0.16005241870880127,0.145948126912117,-0.13985265791416168,0.30925115942955017,0.18770882487297058,-0.5489889979362488,-0.7010741233825684,-0.37392735481262207,0.3465384840965271,-0.1984766274690628
monalisa.jpg,17,17,15,0,0,0.0174503643065691,0.018562208861112595,-0.19452153146266937,-0.02173723094165325,0.02173723094165325,0.042114291340112686,-0.1883721649646759,0.3260864317417145,-0.46913862228393555,-0.4644670784473419,-0.6630043387413025,-0.36749088764190674,0.2782355546951294,0.04117374122142792
monalisa.jpg,18,18,0,0,0,0.01709468849003315,0.01826138235628605,-0.041885677725076675,-0.2338978797197342,0.2338978797197342,0.03313247859477997,0.04329247027635574,0.13580474257469177,-0.10088179260492325,0.19372212886810303,0.11153455078601837,0.14313270151615143,0.051340505480766296,-0.23160554468631744
monalisa.jpg,18,18,1,0,0,0.01709468849003315,0.01826138235628605,-0.08416813611984253,-0.15607547760009766,0.15607547760009766,0.051512811332941055,0.0012022022856399417,0.14827720820903778,-0.19868747889995575,0.24112896621227264,0.016949711367487907,-0.010108895599842072,0.05721605569124222,-0.24636013805866241
monalisa.jpg,18,18,2,0,0,0.01709468849003315,0.01826138235628605,-0.20403261482715607,-0.10216762870550156,0.10216762870550156,0.11781319230794907,-0.12731269001960754,0.33589938282966614,-0.030916698276996613,-0.421376496553421,-0.5731218457221985,-0.3590798079967499,0.29648658633232117,-0.1390799880027771
monalisa.jpg,18,18,3,0,0,0.01709468849003315,0.01826138235628605,-0.021205822005867958,-0.24476152658462524,0.24476152658462524,0.07385137677192688,0.11744261533021927,0.23033814132213593,-0.04811009392142296,0.32380855083465576,0.15536446869373322,0.12032265961170197,0.0939449816942215,-0.05357034504413605
monalisa.jpg,18,18,4,0,0,0.01709468849003315,0.01826138235628605,-0.048518598079681396,-0.17570169270038605,0.17570169270038605,0.018275439739227295,0.04900089278817177,0.2598111629486084,-0.13157379627227783,0.334337443113327,0.03909973427653313,0.01341176126152277,-0.06874348223209381,-0.10333658754825592
monalisa.jpg,18,18,5,0,0,0.01709468849003315,0.01826138235628605,-0.20435194671154022,-0.08383458107709885,0.08383458107709885,0.09323938935995102,-0.17756080627441406,0.2650246024131775,-0.25647807121276855,-0.408465176820755,-0.46725061535835266,-0.34907397627830505,0.21422046422958374,-0.24090293049812317
monalisa.jpg,18,18,6,0,0,0.01709468849003315,0.01826138235628605,-0.10070070624351501,-0.09632403403520584,0.09632403403520584,0.11741945147514343,0.0082277562469244,0.37869954109191895,0.0778016522526741,0.31060701608657837,-0.20888018608093262,-0.3736305236816406,-0.13359864056110382,0.006595440208911896
monalisa.jpg,18,18,7,0,0,0.01709468849003315,0.01826138235628605,-0.07187141478061676,-0.08094765990972519,0.08094765990972519,-0.004523346666246653,-0.044949971139431,0.2312503308057785,-0.14229139685630798,0.07048775255680084,-0.1952037811279297,-0.21472570300102234,-0.08812188357114792,0.023954899981617928
monalisa.jpg,18,18,8,0,0,0.01709468849003315,0.01826138235628605,-0.10599727928638458,-0.09137430042028427,0.09137430042028427,0.06549085676670074,-0.05626339465379715,0.19764797389507294,-0.06428240984678268,0.05018272623419762,-0.18414947390556335,-0.21187765896320343,-0.01163297239691019,-0.1697319746017456
